agent_id,supplier_id,Destination,Booking date,pax,booking_status,travel_date,coupon_redeem,Coupon Used?,costprice,markup,selling_price
3290,767,Dubai,2024-11-28,3,Failed,2025-02-04,2000,Yes,93265.59824012853,34726.39968775184,125991.99792788037
3716,880,Maldives,2024-10-08,6,Confirmed,2024-10-19,1000,Yes,352634.41146876296,108377.64304028671,460012.0545090497
2852,940,Dubai,2024-03-11,8,Confirmed,2024-04-18,500,Yes,252295.49657838748,64138.61508815778,315934.1116665453
2834,661,Himachal Pradesh,2024-12-14,5,Canceled,2024-12-22,0,No,91582.97692085512,2923.143289860121,94506.12021071523
2557,369,Vietnam,2024-10-12,9,Confirmed,2024-11-05,2000,Yes,353718.7856529166,148478.18092165995,500196.96657457657
3515,970,Himachal Pradesh,2024-12-14,3,Confirmed,2025-02-11,1000,Yes,61213.71804949362,14283.523818371088,74497.24186786471
3319,940,Thailand,2024-03-10,2,Failed,2024-03-14,0,No,75113.99715600768,6201.769401487298,81315.76655749498
1482,568,Thailand,2024-09-28,8,Confirmed,2024-10-14,2000,Yes,252097.3452171104,1386.713215830707,251484.05843294112
2707,339,Himachal Pradesh,2024-12-30,8,Confirmed,2025-01-20,500,Yes,161489.35701039617,31193.56211541091,192182.91912580706
4967,293,Dubai,2024-07-08,2,Failed,2024-07-19,2000,Yes,63323.71629383248,28561.792666830846,89885.50896066333
2288,303,Maldives,2024-06-22,10,Confirmed,2024-07-06,1000,Yes,542843.9474341098,63479.37541567354,605323.3228497833
1400,308,Bali,2024-02-25,3,Failed,2024-03-26,1000,Yes,125780.61859045095,19428.64512531512,144209.26371576608
2994,530,Kashmir,2024-08-08,9,Confirmed,2024-08-20,1000,Yes,247423.57569625828,8284.733884105059,254708.30958036333
3112,896,Himachal Pradesh,2024-08-08,5,Confirmed,2024-08-22,500,Yes,90750.63249966329,11452.098863166588,101702.73136282987
1086,278,Kerala,2024-09-20,5,Confirmed,2024-10-04,500,Yes,94613.10328604962,19233.073941169616,113346.17722721923
2825,814,Bali,2024-09-07,5,Confirmed,2024-09-25,0,No,201485.53289504533,97993.97219335384,299479.50508839916
3656,896,Kashmir,2024-05-12,8,Canceled,2024-05-27,500,Yes,218735.49584941423,5927.9420113168635,224163.4378607311
1539,288,Bali,2024-12-05,4,Confirmed,2025-02-04,2000,Yes,144993.14469796242,32333.82342467273,175326.96812263515
2735,497,Vietnam,2024-09-23,2,Confirmed,2024-09-30,1000,Yes,77295.20786214045,-1256.995315031195,75038.21254710926
3442,611,Bali,2024-06-16,5,Confirmed,2024-07-07,500,Yes,188678.2297671392,72601.71611422535,260779.94588136452
1988,423,Kerala,2024-11-29,4,Canceled,2025-01-25,500,Yes,72821.89833300152,8518.536101299556,80840.43443430107
3124,754,Thailand,2024-11-26,5,Confirmed,2024-12-29,2000,Yes,158993.33405463726,61818.42086511415,218811.75491975143
1252,698,Kerala,2024-09-08,9,Confirmed,2024-10-29,0,No,151058.95094953672,65101.39385353024,216160.34480306695
1459,685,Vietnam,2024-08-13,10,Confirmed,2024-08-29,2000,Yes,344853.928267232,-4812.794787119374,338041.13348011265
1647,578,Maldives,2024-07-24,1,Canceled,2024-10-01,0,No,61894.37424767552,14103.50811060857,75997.88235828409
2113,1000,Thailand,2024-05-20,9,Confirmed,2024-06-05,0,No,329750.2745221414,20283.2633522042,350033.53787434555
1033,528,Thailand,2024-09-07,8,Canceled,2024-09-17,500,Yes,267000.6742646579,50052.47958058167,316553.15384523955
3551,595,Kerala,2024-03-07,8,Confirmed,2024-03-18,1000,Yes,143778.14818918004,22805.797557901777,165583.9457470818
4722,264,Thailand,2024-05-15,2,Confirmed,2024-06-25,2000,Yes,68188.39277468807,2000.547454489787,68188.94022917785
1932,617,Kerala,2024-06-30,9,Confirmed,2024-07-13,0,No,173413.36178697686,6662.147257414069,180075.50904439093
2871,437,Kashmir,2024-02-19,4,Confirmed,2024-03-11,2000,Yes,103923.90089263846,21028.494170935275,122952.39506357373
2692,930,Kerala,2024-10-10,10,Confirmed,2024-10-14,2000,Yes,172294.73295783144,49632.42444800229,219927.1574058337
2461,605,Thailand,2024-05-09,10,Confirmed,2024-05-27,2000,Yes,327613.1312548805,63338.4321539078,388951.5634087883
2169,480,Kerala,2024-05-08,10,Canceled,2024-05-15,500,Yes,164723.06238435424,23236.417901751603,187459.48028610586
1546,277,Kashmir,2024-09-07,3,Confirmed,2024-09-14,2000,Yes,76047.29426453574,5798.937896134915,79846.23216067065
3802,620,Thailand,2024-09-20,1,Canceled,2024-09-27,500,Yes,34727.24656086282,5517.848914538049,39745.09547540087
1319,913,Maldives,2024-02-12,1,Confirmed,2024-02-20,2000,Yes,58306.15563796262,2623.5023203357173,58929.65795829834
3027,756,Maldives,2024-09-03,9,Confirmed,2024-09-24,1000,Yes,540556.8925253985,-5276.889040583187,534280.0034848154
4682,600,Bali,2024-04-27,5,Confirmed,2024-05-16,2000,Yes,181932.09535620248,13584.200578825139,193516.29593502762
1930,564,Himachal Pradesh,2024-06-10,1,Confirmed,2024-08-05,2000,Yes,20301.910059054037,882.4480022841074,19184.358061338145
2576,504,Kerala,2024-07-02,3,Confirmed,2024-07-17,500,Yes,55706.72089528596,11571.332119271317,66778.05301455727
1009,388,Kerala,2024-02-19,8,Canceled,2024-03-02,0,No,131118.2018049438,32578.048525451653,163696.25033039544
3781,394,Bali,2024-01-26,2,Confirmed,2024-02-02,1000,Yes,75241.70690297043,3005.260373900112,77246.96727687053
2892,577,Kerala,2024-04-25,3,Confirmed,2024-05-06,0,No,52348.94100072803,5690.526761252641,58039.467761980675
4390,502,Vietnam,2024-04-09,6,Failed,2024-04-29,1000,Yes,226967.88264845358,72562.278384767,298530.1610332206
3038,414,Bali,2024-07-15,8,Failed,2024-08-03,500,Yes,295114.1005170553,90414.96685345682,385029.0673705121
2737,725,Himachal Pradesh,2024-07-09,7,Confirmed,2024-07-23,2000,Yes,136521.861275624,4901.854250919211,139423.7155265432
2306,252,Vietnam,2024-12-18,10,Confirmed,2025-03-17,2000,Yes,378622.6493887408,181532.21341054369,558154.8627992845
3677,517,Thailand,2024-12-10,2,Failed,2024-12-29,2000,Yes,73150.353158912,10264.19504317862,81414.54820209062
3687,669,Thailand,2024-09-04,7,Confirmed,2024-11-14,500,Yes,221121.73581499173,36031.80179293958,256653.5376079313
1809,352,Kashmir,2024-09-29,6,Confirmed,2024-10-08,500,Yes,139856.89535340303,58375.17094133319,197732.06629473623
1931,373,Kerala,2024-10-09,4,Confirmed,2024-10-22,2000,Yes,65370.700831751674,1187.169916179708,64557.87074793139
3235,870,Thailand,2024-10-18,1,Confirmed,2024-10-31,500,Yes,33568.26031599043,2870.4964115245543,35938.756727514985
3015,391,Bali,2024-05-24,4,Confirmed,2024-06-01,500,Yes,149410.62055871674,-498.05672870463087,148412.5638300121
3864,584,Himachal Pradesh,2024-04-26,10,Confirmed,2024-04-27,1000,Yes,207457.79127622815,21205.135508693806,227662.92678492196
3956,665,Dubai,2024-06-23,3,Confirmed,2024-09-08,1000,Yes,93094.8771842381,44760.60235435825,136855.47953859635
2906,661,Maldives,2024-04-19,1,Confirmed,2024-07-12,2000,Yes,64036.27934347881,7109.328628890595,69145.60797236941
1838,919,Bali,2024-04-02,7,Canceled,2024-04-11,0,No,283093.96250310744,126278.06833531386,409372.0308384213
4370,214,Himachal Pradesh,2024-04-05,5,Failed,2024-04-24,0,No,93684.54112044387,32389.211927581357,126073.75304802523
4998,497,Dubai,2024-02-02,3,Confirmed,2024-02-18,2000,Yes,83394.88545303035,-3693.496342363332,77701.38911066702
2849,497,Kashmir,2024-05-09,6,Confirmed,2024-05-17,1000,Yes,156479.9171585475,47737.61114764431,203217.52830619182
3995,922,Kashmir,2024-06-27,3,Confirmed,2024-07-15,0,No,75808.27853213495,-2968.905623375176,72839.37290875977
4554,374,Thailand,2024-01-07,6,Confirmed,2024-02-23,500,Yes,219408.98068221047,8372.398057337305,227281.37873954777
2172,746,Maldives,2024-12-08,1,Confirmed,2024-12-23,2000,Yes,61981.218020979155,6992.101852703193,66973.31987368235
4485,847,Bali,2024-10-18,5,Confirmed,2024-10-28,1000,Yes,188556.4969940572,83432.64877416672,270989.1457682239
3793,814,Bali,2024-09-03,6,Confirmed,2024-11-04,0,No,253141.95124239143,29785.790362942204,282927.74160533363
2713,297,Vietnam,2024-02-20,4,Confirmed,2024-03-09,2000,Yes,152556.8546369202,30948.57242369416,181505.42706061437
1087,262,Maldives,2024-05-10,3,Confirmed,2024-05-22,0,No,181801.64976764127,34761.36980918217,216563.01957682346
3160,380,Kerala,2024-01-13,2,Failed,2024-01-26,1000,Yes,38342.45571905955,12262.707981547775,49605.16370060733
2334,747,Thailand,2024-10-19,2,Confirmed,2024-11-08,2000,Yes,75136.88326229082,907.3278258847537,74044.21108817558
1328,440,Himachal Pradesh,2024-03-16,4,Confirmed,2024-05-10,0,No,73568.78762079893,36354.4847490278,109923.27236982674
1593,571,Himachal Pradesh,2024-05-14,1,Confirmed,2024-06-03,2000,Yes,19291.324740856486,4507.177675089755,21798.50241594624
4655,508,Kerala,2024-01-25,5,Confirmed,2024-02-09,2000,Yes,88359.34409144698,3012.0068410275207,89371.35093247451
3650,797,Bali,2024-09-01,1,Canceled,2024-09-15,2000,Yes,39220.718827129655,423.09289011716294,37643.81171724682
1278,309,Thailand,2024-10-10,10,Failed,2024-10-19,2000,Yes,378765.5810812969,10581.955900499748,387347.5369817967
2102,238,Maldives,2024-08-30,6,Failed,2024-09-07,1000,Yes,367020.2265010569,125078.32925656454,491098.5557576215
1396,507,Thailand,2024-03-10,1,Confirmed,2024-03-18,0,No,37487.663491459556,12722.60998090422,50210.27347236378
3586,507,Vietnam,2024-09-11,5,Confirmed,2024-09-21,2000,Yes,176824.99098611836,67750.53518511436,242575.52617123272
2306,493,Himachal Pradesh,2024-08-23,2,Confirmed,2024-09-06,0,No,41716.85330204507,10551.496099813701,52268.34940185877
2000,994,Dubai,2024-08-05,9,Confirmed,2024-09-20,2000,Yes,272803.5480324604,89479.55290923857,360283.10094169894
4725,652,Kerala,2024-10-15,3,Confirmed,2024-10-27,2000,Yes,58365.691181251794,19526.431196700447,75892.12237795224
3736,729,Kerala,2024-07-12,5,Canceled,2024-07-28,0,No,84741.59827232445,-2819.3864564670343,81922.21181585742
1236,889,Kashmir,2024-09-16,8,Confirmed,2024-10-28,1000,Yes,183212.97812090514,15427.767732388886,197640.74585329404
4340,965,Maldives,2024-04-10,1,Failed,2024-04-11,1000,Yes,58945.55285571853,22403.911171297616,80349.46402701615
3908,482,Kerala,2024-03-16,3,Confirmed,2024-06-04,500,Yes,57520.244269482675,13475.774679859793,70496.01894934247
1606,848,Maldives,2024-10-10,9,Confirmed,2024-11-28,1000,Yes,572377.0657498598,11300.285576090186,582677.35132595
3226,666,Thailand,2024-02-10,10,Confirmed,2024-05-07,500,Yes,380110.0728411877,70736.02402837435,450346.09686956205
1544,572,Kashmir,2024-02-07,1,Failed,2024-02-18,1000,Yes,23254.27079368346,-1066.8384869662593,21187.4323067172
2802,602,Vietnam,2024-08-19,1,Confirmed,2024-09-09,1000,Yes,34465.46086792286,11246.81659734248,44712.277465265346
2737,767,Maldives,2024-05-21,5,Confirmed,2024-07-07,0,No,287403.36823711725,12100.609619539306,299503.97785665654
4376,450,Himachal Pradesh,2024-01-30,10,Confirmed,2024-02-10,1000,Yes,213657.3781272551,81496.15410472745,294153.53223198256
3834,257,Thailand,2024-04-22,8,Confirmed,2024-05-05,500,Yes,265680.89710536,125083.74480329234,390264.6419086523
4040,920,Thailand,2024-05-06,10,Confirmed,2024-05-14,0,No,352216.37801058235,124821.31576636332,477037.6937769457
4657,673,Maldives,2024-04-17,10,Confirmed,2024-05-05,1000,Yes,558562.9986266565,90104.29746714988,647667.2960938064
1440,386,Maldives,2024-03-10,4,Failed,2024-03-24,2000,Yes,246692.9267635161,6539.920714791814,251232.8474783079
1334,272,Maldives,2024-07-29,10,Confirmed,2024-08-17,0,No,641027.8841407264,186643.98491207993,827671.8690528064
3589,692,Maldives,2024-03-13,9,Failed,2024-03-20,1000,Yes,518179.8543126809,153275.24460266565,670455.0989153465
2786,558,Kashmir,2024-05-15,7,Failed,2024-06-25,2000,Yes,190022.7022540793,76478.93116269221,264501.63341677154
2201,427,Kerala,2024-08-23,7,Confirmed,2024-08-24,0,No,126570.85789563981,17095.03646724971,143665.89436288952
4174,681,Bali,2024-12-28,2,Confirmed,2025-01-16,2000,Yes,82275.98077304459,5702.9091126853755,85978.88988572996
4072,602,Himachal Pradesh,2024-09-14,6,Confirmed,2024-09-29,2000,Yes,119546.47850792093,29515.599431064114,147062.07793898505
1949,365,Kerala,2024-11-18,10,Canceled,2025-01-20,2000,Yes,188322.7466158976,-3881.596698877669,182441.14991701994
4376,766,Maldives,2024-11-13,5,Failed,2024-12-03,500,Yes,274404.0000103569,92641.80091116388,366545.8009215208
3542,245,Vietnam,2024-05-27,2,Confirmed,2024-07-31,500,Yes,83048.9294179105,602.4817830680983,83151.4112009786
1498,792,Kashmir,2024-02-17,8,Confirmed,2024-03-14,1000,Yes,186474.26413296408,25935.2117271373,211409.47586010137
2304,737,Kerala,2024-05-07,4,Failed,2024-05-13,500,Yes,71665.2313246835,23009.23465696189,94174.4659816454
2177,859,Vietnam,2024-04-20,7,Confirmed,2024-06-07,2000,Yes,266352.25000472786,-1590.8104448972397,262761.43955983064
3694,541,Maldives,2024-07-04,8,Canceled,2024-09-08,0,No,459736.05192792724,119888.97832712649,579625.0302550538
2614,876,Kerala,2024-11-05,1,Confirmed,2024-12-22,2000,Yes,18727.885167517506,-670.2749740631882,16057.610193454319
2250,325,Kerala,2024-03-04,2,Canceled,2024-03-11,1000,Yes,35686.84295295212,16258.626617869679,50945.469570821806
2224,834,Kashmir,2024-04-23,1,Confirmed,2024-05-09,2000,Yes,26569.606596872043,8093.118633466692,32662.725230338736
4558,588,Dubai,2024-07-15,8,Confirmed,2024-07-27,2000,Yes,257233.5124508824,95196.58643612456,350430.098887007
4174,404,Vietnam,2024-03-17,9,Canceled,2024-03-24,0,No,353414.70335712936,-16914.784454601206,336499.9189025281
2545,508,Dubai,2024-05-10,9,Confirmed,2024-05-27,500,Yes,267214.96390388295,93042.05823030081,359757.0221341838
3329,861,Vietnam,2024-04-11,8,Confirmed,2024-04-18,2000,Yes,276841.1604189422,66014.17135643712,340855.33177537937
2648,398,Bali,2024-09-16,6,Confirmed,2024-09-26,0,No,256189.4767647735,93590.70467184523,349780.18143661873
2535,566,Maldives,2024-09-10,6,Confirmed,2024-10-17,0,No,386808.2686988976,170357.66058228255,557165.9292811801
1341,230,Vietnam,2024-09-29,5,Confirmed,2024-12-18,500,Yes,200353.65218799107,20416.644864333055,220270.29705232414
4526,591,Thailand,2024-07-30,1,Confirmed,2024-08-13,0,No,35757.17526089411,-1407.5001281802354,34349.67513271388
2939,826,Bali,2024-02-03,5,Confirmed,2024-02-23,2000,Yes,218658.9063701804,81489.17216391665,298148.07853409706
4732,996,Maldives,2024-01-04,5,Canceled,2024-01-13,2000,Yes,298527.69824637595,138531.32095680787,435059.0192031838
4306,727,Kashmir,2024-08-31,8,Confirmed,2024-09-19,2000,Yes,187110.13576526137,47922.04089900333,233032.1766642647
1245,553,Dubai,2024-05-15,4,Failed,2024-05-23,1000,Yes,118925.43744065292,53327.86276920199,171253.3002098549
1764,982,Himachal Pradesh,2024-02-15,7,Confirmed,2024-02-26,1000,Yes,153759.23932665994,41097.94582449667,193857.18515115662
2424,732,Dubai,2024-08-31,3,Confirmed,2024-09-20,2000,Yes,88551.60958231203,24351.79647739117,110903.4060597032
4291,794,Dubai,2024-12-30,1,Confirmed,2025-01-10,2000,Yes,31943.991824479293,3426.327501038852,33370.31932551815
3468,629,Dubai,2024-06-05,1,Confirmed,2024-06-16,500,Yes,32876.07012738383,6205.245535779079,38581.31566316291
1605,598,Vietnam,2024-01-27,3,Failed,2024-02-03,500,Yes,113208.1574579576,14947.99707406684,127656.15453202443
2745,896,Kashmir,2024-08-19,2,Confirmed,2024-09-01,1000,Yes,47658.94464606001,5753.419161530894,52412.363807590904
2515,647,Vietnam,2024-02-13,1,Confirmed,2024-02-24,1000,Yes,36357.65780138142,17666.59296402278,53024.2507654042
3760,721,Maldives,2024-04-29,2,Canceled,2024-05-15,1000,Yes,111820.83266130388,19307.88108307954,130128.71374438342
3188,881,Kashmir,2024-02-29,9,Confirmed,2024-05-06,1000,Yes,212165.88705938385,75603.88175225194,286769.7688116358
4551,681,Maldives,2024-04-30,6,Failed,2024-05-07,0,No,360127.60119152284,-11497.733124239774,348629.86806728307
3001,304,Kerala,2024-08-21,3,Confirmed,2024-08-28,500,Yes,53360.496779278415,808.9206401659297,53669.41741944435
2979,755,Bali,2024-12-18,8,Failed,2024-12-29,0,No,302097.2823976735,93341.73899396515,395439.0213916387
1311,289,Maldives,2024-05-27,3,Confirmed,2024-05-30,0,No,177787.50454370352,47279.051182476105,225066.55572617962
3965,811,Dubai,2024-12-29,3,Failed,2025-03-07,0,No,95069.10369325973,8020.424228249885,103089.52792150962
2711,957,Thailand,2024-11-22,1,Confirmed,2024-12-26,2000,Yes,37068.86429817785,1091.063067816907,36159.92736599475
1797,352,Kerala,2024-10-17,3,Confirmed,2024-11-04,500,Yes,52625.011891024355,8239.974352821544,60364.986243845895
3736,714,Thailand,2024-01-19,5,Confirmed,2024-01-20,0,No,172611.46370501546,14527.955947039796,187139.41965205525
2712,709,Thailand,2024-08-11,8,Confirmed,2024-10-13,0,No,275999.3918645094,125046.03215249455,401045.4240170039
3803,732,Kerala,2024-03-12,5,Confirmed,2024-03-25,2000,Yes,95957.51088179683,25875.141022481905,119832.65190427873
1136,429,Himachal Pradesh,2024-06-29,5,Confirmed,2024-07-20,0,No,100123.37453561742,40828.386076518334,140951.76061213575
1976,571,Dubai,2024-08-01,2,Confirmed,2024-08-23,500,Yes,55395.32055331877,22148.954754329912,77044.27530764868
1475,393,Bali,2024-10-04,8,Confirmed,2024-10-20,2000,Yes,334618.26235893776,91193.57567731153,423811.8380362493
1598,307,Himachal Pradesh,2024-10-02,7,Confirmed,2024-10-11,0,No,134023.68842096787,37102.95550126145,171126.64392222933
1213,797,Vietnam,2024-07-02,2,Confirmed,2024-09-07,1000,Yes,74067.56900751509,17497.413184864985,90564.98219238008
2136,290,Thailand,2024-01-06,10,Confirmed,2024-03-17,1000,Yes,347197.2040320275,160850.30693061132,507047.51096263883
4197,327,Thailand,2024-04-25,5,Confirmed,2024-05-14,2000,Yes,175032.0799864355,45693.043784845504,218725.123771281
4441,295,Bali,2024-04-08,9,Confirmed,2024-04-29,500,Yes,329494.03136111365,145795.59008167882,474789.6214427925
2029,926,Vietnam,2024-12-19,8,Confirmed,2025-01-02,1000,Yes,291698.7153216847,105488.29232636023,396187.00764804496
3381,743,Thailand,2024-08-06,9,Confirmed,2024-08-15,1000,Yes,324256.44206870627,152443.79479188647,475700.23686059273
3185,525,Vietnam,2024-02-15,2,Canceled,2024-02-29,1000,Yes,76795.98865450695,-2341.3889690554624,73454.59968545148
1894,1000,Bali,2024-04-23,6,Confirmed,2024-07-05,500,Yes,216953.60549365066,58447.7932179638,274901.3987116144
1735,896,Maldives,2024-02-26,1,Failed,2024-03-16,0,No,57106.72387459284,9984.308795947658,67091.0326705405
3221,607,Maldives,2024-01-25,10,Confirmed,2024-04-14,1000,Yes,540845.3505753527,196811.67609457203,736657.0266699247
4570,595,Dubai,2024-09-12,4,Canceled,2024-09-27,2000,Yes,119632.75188719192,8527.116435555694,126159.86832274761
2805,427,Thailand,2024-10-04,6,Confirmed,2024-10-09,0,No,214503.32124767895,60927.81450720443,275431.1357548834
4501,874,Kashmir,2024-06-09,5,Confirmed,2024-06-16,0,No,127662.79363845958,24669.222234250014,152332.0158727096
1233,467,Dubai,2024-11-23,1,Confirmed,2024-12-09,500,Yes,32591.4691821897,1401.4757452120948,33492.9449274018
4439,834,Himachal Pradesh,2024-12-11,6,Failed,2025-01-01,500,Yes,122791.71495074366,46197.54771061938,168489.26266136303
3478,501,Bali,2024-06-26,6,Canceled,2024-08-01,1000,Yes,231623.75846486253,-10740.541961077415,219883.2165037851
1716,739,Himachal Pradesh,2024-10-20,7,Confirmed,2024-12-02,1000,Yes,138961.41196373285,42424.30517218329,180385.71713591614
1089,504,Kerala,2024-12-19,6,Confirmed,2024-12-28,500,Yes,97601.08958530243,-4021.3232049927747,93079.76638030965
2801,824,Kashmir,2024-11-08,8,Confirmed,2024-11-25,0,No,213994.99982163342,76215.2557270157,290210.2555486491
3394,501,Kashmir,2024-04-28,9,Canceled,2024-05-08,2000,Yes,231254.59861279704,62289.679718847285,291544.2783316443
1105,984,Dubai,2024-03-25,7,Confirmed,2024-04-11,500,Yes,212714.27459425313,14696.216748863295,226910.49134311642
3817,758,Bali,2024-06-22,7,Confirmed,2024-07-13,2000,Yes,253090.12930862696,24699.09174528584,275789.22105391277
